IDCASA	CP	ESR_DATETIME	HABITACION
35	48600	2015-09-05 00:24:34	Entrada
35	48600	2015-09-05 00:24:39	Salon
35	48600	2015-09-05 00:24:46	Baño pequeño
35	48600	2015-09-05 00:24:47	Habitación 2
35	48600	2015-09-05 00:24:49	Baño pequeño
35	48600	2015-09-05 00:26:21	Habitación 2
35	48600	2015-09-05 00:26:25	Cocina
35	48600	2015-09-05 00:28:27	Entrada
35	48600	2015-09-05 00:28:29	Salon
35	48600	2015-09-05 00:28:31	Entrada
35	48600	2015-09-05 00:28:58	Salon
35	48600	2015-09-05 00:33:05	Entrada
35	48600	2015-09-05 00:52:43	Entrada
35	48600	2015-09-05 00:58:21	Entrada
35	48600	2015-09-05 00:59:48	Salon
35	48600	2015-09-05 00:59:54	Baño pequeño
35	48600	2015-09-05 00:59:55	Habitación 2
35	48600	2015-09-05 00:59:56	Baño pequeño
35	48600	2015-09-05 01:01:07	Habitación 2
35	48600	2015-09-05 01:01:12	Salon
35	48600	2015-09-05 01:12:16	Entrada
35	48600	2015-09-05 01:32:28	Entrada
35	48600	2015-09-05 01:42:34	Entrada
35	48600	2015-09-05 01:51:55	Entrada
35	48600	2015-09-05 01:57:32	Salon
35	48600	2015-09-05 01:57:50	Cocina
35	48600	2015-09-05 01:58:10	Baño pequeño
35	48600	2015-09-05 01:58:11	Habitación 2
35	48600	2015-09-05 01:58:13	Baño pequeño
35	48600	2015-09-05 01:59:43	Habitación 2
35	48600	2015-09-05 02:00:02	Entrada
35	48600	2015-09-05 02:00:50	Baño 1
35	48600	2015-09-05 02:01:40	Habitación 1
35	48600	2015-09-05 04:54:58	Habitación 1
35	48600	2015-09-05 04:55:40	Baño 1
35	48600	2015-09-05 04:58:00	Habitación 1
35	48600	2015-09-05 10:08:09	Habitación 1
35	48600	2015-09-05 10:08:25	Baño 1
35	48600	2015-09-05 10:15:17	Habitación 1
35	48600	2015-09-05 10:15:54	Habitación 2
35	48600	2015-09-05 10:15:55	Baño pequeño
35	48600	2015-09-05 10:15:57	Cocina
35	48600	2015-09-05 10:16:23	Baño pequeño
35	48600	2015-09-05 10:16:24	Habitación 2
35	48600	2015-09-05 10:19:10	Baño 1
35	48600	2015-09-05 10:23:58	Habitación 2
35	48600	2015-09-05 10:23:58	Baño pequeño
35	48600	2015-09-05 10:23:58	Baño pequeño
35	48600	2015-09-05 10:23:59	Baño pequeño
35	48600	2015-09-05 10:24:00	Cocina
35	48600	2015-09-05 10:25:11	Baño pequeño
35	48600	2015-09-05 10:25:12	Habitación 2
35	48600	2015-09-05 10:41:00	Cocina
35	48600	2015-09-05 10:41:04	Baño pequeño
35	48600	2015-09-05 10:41:05	Habitación 2
35	48600	2015-09-05 10:41:12	Baño 1
35	48600	2015-09-05 10:48:34	Habitación 2
35	48600	2015-09-05 10:48:35	Baño pequeño
35	48600	2015-09-05 10:48:37	Cocina
35	48600	2015-09-05 10:49:04	Baño pequeño
35	48600	2015-09-05 10:49:05	Habitación 2
35	48600	2015-09-05 11:04:00	Baño 1
35	48600	2015-09-05 11:24:32	Baño 1
35	48600	2015-09-05 11:35:40	Habitación 2
35	48600	2015-09-05 11:35:41	Baño pequeño
35	48600	2015-09-05 11:35:43	Cocina
35	48600	2015-09-05 12:00:29	Cocina
35	48600	2015-09-05 12:05:29	Cocina
35	48600	2015-09-05 12:08:25	Baño pequeño
35	48600	2015-09-05 12:08:26	Habitación 2
35	48600	2015-09-05 12:08:40	Baño pequeño
35	48600	2015-09-05 12:10:58	Habitación 2
35	48600	2015-09-05 12:11:01	Cocina
35	48600	2015-09-05 12:17:33	Cocina
35	48600	2015-09-05 12:17:36	Entrada
35	48600	2015-09-05 12:17:38	Salon
35	48600	2015-09-05 12:17:39	Entrada
35	48600	2015-09-05 12:17:42	Salon
35	48600	2015-09-05 12:20:52	Entrada
35	48600	2015-09-05 12:20:56	Baño pequeño
35	48600	2015-09-05 12:20:57	Habitación 2
35	48600	2015-09-05 12:21:08	Baño pequeño
35	48600	2015-09-05 12:21:09	Cocina
35	48600	2015-09-05 12:26:00	Baño pequeño
35	48600	2015-09-05 12:26:01	Habitación 2
35	48600	2015-09-05 12:26:13	Baño 1
35	48600	2015-09-05 12:26:42	Habitación 1
35	48600	2015-09-05 12:34:18	Baño 1
35	48600	2015-09-05 12:46:51	Habitación 2
35	48600	2015-09-05 12:52:37	Habitación 2
35	48600	2015-09-05 12:52:38	Baño pequeño
35	48600	2015-09-05 12:52:40	Entrada
35	48600	2015-09-05 12:52:41	Cocina
35	48600	2015-09-05 12:52:52	Entrada
35	48600	2015-09-05 12:52:53	Cocina
35	48600	2015-09-05 12:53:41	Baño pequeño
35	48600	2015-09-05 12:53:42	Habitación 2
35	48600	2015-09-05 12:55:25	Entrada
35	48600	2015-09-05 12:56:13	Puerta
35	48600	2015-09-05 12:56:13	Puerta
35	48600	2015-09-05 12:56:13	Puerta
35	48600	2015-09-05 12:56:13	Puerta
35	48600	2015-09-05 12:56:14	Puerta
35	48600	2015-09-05 13:20:52	Puerta
35	48600	2015-09-05 13:20:52	Puerta
35	48600	2015-09-05 13:20:52	Puerta
35	48600	2015-09-05 13:20:52	Puerta
35	48600	2015-09-05 13:20:52	Puerta
35	48600	2015-09-05 13:20:53	Entrada
35	48600	2015-09-05 13:20:58	Cocina
35	48600	2015-09-05 13:21:14	Entrada
35	48600	2015-09-05 13:21:21	Baño pequeño
35	48600	2015-09-05 13:21:22	Habitación 2
35	48600	2015-09-05 13:23:25	Baño 1
35	48600	2015-09-05 13:24:46	Baño pequeño
35	48600	2015-09-05 13:24:46	Habitación 2
35	48600	2015-09-05 13:24:46	Baño pequeño
35	48600	2015-09-05 13:24:48	Entrada
35	48600	2015-09-05 13:25:15	Cocina
35	48600	2015-09-05 13:33:05	Cocina
35	48600	2015-09-05 13:34:10	Baño pequeño
35	48600	2015-09-05 13:34:11	Habitación 2
35	48600	2015-09-05 13:35:29	Baño pequeño
35	48600	2015-09-05 13:38:15	Cocina
35	48600	2015-09-05 13:55:10	Cocina
35	48600	2015-09-05 13:58:33	Entrada
35	48600	2015-09-05 13:58:34	Salon
35	48600	2015-09-05 13:58:36	Entrada
35	48600	2015-09-05 14:01:03	Salon
35	48600	2015-09-05 14:01:04	Entrada
35	48600	2015-09-05 14:01:08	Cocina
35	48600	2015-09-05 14:01:41	Salon
35	48600	2015-09-05 14:03:23	Puerta
35	48600	2015-09-05 14:03:23	Puerta
35	48600	2015-09-05 14:03:23	Puerta
35	48600	2015-09-05 14:03:23	Puerta
35	48600	2015-09-05 14:03:23	Puerta
35	48600	2015-09-05 14:03:24	Puerta
35	48600	2015-09-05 14:03:44	Cocina
35	48600	2015-09-05 14:05:15	Habitación 2
35	48600	2015-09-05 14:05:23	Baño pequeño
35	48600	2015-09-05 14:05:24	Habitación 2
35	48600	2015-09-05 14:06:25	Baño pequeño
35	48600	2015-09-05 14:09:49	Entrada
35	48600	2015-09-05 14:09:51	Cocina
35	48600	2015-09-05 14:09:52	Entrada
35	48600	2015-09-05 14:09:55	Cocina
35	48600	2015-09-05 14:10:09	Salon
35	48600	2015-09-05 14:10:39	Puerta
35	48600	2015-09-05 14:10:39	Puerta
35	48600	2015-09-05 14:10:39	Puerta
35	48600	2015-09-05 14:10:39	Puerta
35	48600	2015-09-05 14:10:40	Puerta
35	48600	2015-09-05 14:12:00	Baño pequeño
35	48600	2015-09-05 14:12:01	Habitación 2
35	48600	2015-09-05 14:12:04	Baño pequeño
35	48600	2015-09-05 14:12:39	Habitación 2
35	48600	2015-09-05 14:14:59	Salon
35	48600	2015-09-05 14:15:06	Habitación 1
35	48600	2015-09-05 14:17:56	Cocina
35	48600	2015-09-05 14:21:29	Salon
35	48600	2015-09-05 14:21:37	Cocina
35	48600	2015-09-05 14:32:17	Salon
35	48600	2015-09-05 14:32:25	Cocina
35	48600	2015-09-05 14:40:17	Salon
35	48600	2015-09-05 14:40:23	Cocina
35	48600	2015-09-05 14:44:14	Salon
35	48600	2015-09-05 14:44:18	Entrada
35	48600	2015-09-05 14:45:37	Habitación 2
35	48600	2015-09-05 14:46:00	Baño pequeño
35	48600	2015-09-05 14:46:56	Puerta
35	48600	2015-09-05 14:46:56	Puerta
35	48600	2015-09-05 14:46:57	Puerta
35	48600	2015-09-05 14:46:57	Puerta
35	48600	2015-09-05 14:55:55	Cocina
35	48600	2015-09-05 15:23:07	Cocina
35	48600	2015-09-05 15:23:11	Habitación 2
35	48600	2015-09-05 15:23:17	Baño pequeño
35	48600	2015-09-05 15:23:31	Cocina
35	48600	2015-09-05 15:28:15	Habitación 2
35	48600	2015-09-05 15:28:17	Baño pequeño
35	48600	2015-09-05 15:33:01	Habitación 2
35	48600	2015-09-05 15:33:05	Cocina
35	48600	2015-09-05 15:38:14	Cocina
35	48600	2015-09-05 15:47:05	Entrada
35	48600	2015-09-05 15:47:07	Salon
35	48600	2015-09-05 15:47:08	Entrada
35	48600	2015-09-05 15:47:11	Salon
35	48600	2015-09-05 15:53:29	Entrada
35	48600	2015-09-05 16:02:37	Entrada
35	48600	2015-09-05 16:08:32	Entrada
35	48600	2015-09-05 16:42:53	Entrada
35	48600	2015-09-05 16:54:39	Entrada
35	48600	2015-09-05 17:05:08	Entrada
35	48600	2015-09-05 17:05:16	Salon
35	48600	2015-09-05 17:05:20	Cocina
35	48600	2015-09-05 17:05:48	Baño pequeño
35	48600	2015-09-05 17:05:49	Habitación 2
35	48600	2015-09-05 17:06:21	Baño 1
35	48600	2015-09-05 17:07:14	Habitación 2
35	48600	2015-09-05 17:12:24	Baño 1
35	48600	2015-09-05 17:15:35	Habitación 2
35	48600	2015-09-05 17:15:36	Baño pequeño
35	48600	2015-09-05 17:15:38	Cocina
35	48600	2015-09-05 17:15:47	Entrada
35	48600	2015-09-05 17:16:06	Salon
35	48600	2015-09-05 17:18:37	Entrada
35	48600	2015-09-05 17:18:43	Baño pequeño
35	48600	2015-09-05 17:18:44	Habitación 2
35	48600	2015-09-05 17:19:19	Baño pequeño
35	48600	2015-09-05 17:19:22	Cocina
35	48600	2015-09-05 17:19:25	Puerta
35	48600	2015-09-05 17:19:25	Puerta
35	48600	2015-09-05 17:19:25	Puerta
35	48600	2015-09-05 17:19:26	Puerta
35	48600	2015-09-05 17:19:26	Puerta
35	48600	2015-09-05 20:15:42	Puerta
35	48600	2015-09-05 20:15:43	Puerta
35	48600	2015-09-05 20:15:43	Puerta
35	48600	2015-09-05 20:15:43	Puerta
35	48600	2015-09-05 20:15:44	Cocina
35	48600	2015-09-05 20:15:46	Entrada
35	48600	2015-09-05 20:16:00	Cocina
35	48600	2015-09-05 20:17:10	Baño pequeño
35	48600	2015-09-05 20:17:11	Habitación 2
35	48600	2015-09-05 20:17:26	Baño 1
35	48600	2015-09-05 20:23:48	Baño 1
35	48600	2015-09-05 20:29:37	Habitación 2
35	48600	2015-09-05 20:29:37	Baño pequeño
35	48600	2015-09-05 20:29:37	Baño pequeño
35	48600	2015-09-05 20:29:39	Entrada
35	48600	2015-09-05 20:30:01	Cocina
35	48600	2015-09-05 20:30:40	Baño pequeño
35	48600	2015-09-05 20:30:41	Habitación 2
35	48600	2015-09-05 20:32:28	Habitación 1
35	48600	2015-09-05 20:34:23	Habitación 2
35	48600	2015-09-05 20:34:24	Baño pequeño
35	48600	2015-09-05 20:34:26	Cocina
35	48600	2015-09-05 20:45:56	Cocina
35	48600	2015-09-05 20:58:13	Cocina
35	48600	2015-09-05 20:58:18	Habitación 2
35	48600	2015-09-05 20:58:18	Baño pequeño
35	48600	2015-09-05 20:58:19	Habitación 2
35	48600	2015-09-05 20:58:39	Baño pequeño
35	48600	2015-09-05 20:58:41	Cocina
35	48600	2015-09-05 22:23:53	Cocina
35	48600	2015-09-05 22:23:57	Baño pequeño
35	48600	2015-09-05 22:23:58	Habitación 2
35	48600	2015-09-05 22:24:15	Baño pequeño
35	48600	2015-09-05 22:25:05	Habitación 2
35	48600	2015-09-05 22:25:12	Cocina
35	48600	2015-09-06 01:50:20	Cocina
35	48600	2015-09-06 01:50:26	Baño pequeño
35	48600	2015-09-06 01:50:27	Habitación 2
35	48600	2015-09-06 01:50:44	Baño pequeño
35	48600	2015-09-06 01:50:49	Entrada
35	48600	2015-09-06 01:53:29	Baño pequeño
35	48600	2015-09-06 01:54:21	Habitación 1
35	48600	2015-09-06 01:55:25	Baño 1
35	48600	2015-09-06 02:02:39	Habitación 1
35	48600	2015-09-06 05:43:46	Habitación 1
35	48600	2015-09-06 05:43:55	Baño 1
35	48600	2015-09-06 05:45:58	Habitación 1
35	48600	2015-09-06 08:57:36	Habitación 1
35	48600	2015-09-06 08:57:42	Baño 1
35	48600	2015-09-06 09:05:20	Baño 1
35	48600	2015-09-06 09:06:30	Habitación 1
35	48600	2015-09-06 09:35:38	Baño pequeño
35	48600	2015-09-06 09:35:38	Habitación 2
35	48600	2015-09-06 09:35:38	Baño pequeño
35	48600	2015-09-06 09:35:40	Cocina
35	48600	2015-09-06 09:50:23	Cocina
35	48600	2015-09-06 10:06:27	Cocina
35	48600	2015-09-06 10:11:47	Cocina
35	48600	2015-09-06 10:17:42	Cocina
35	48600	2015-09-06 10:30:29	Cocina
35	48600	2015-09-06 10:30:32	Entrada
35	48600	2015-09-06 10:30:34	Salon
35	48600	2015-09-06 10:30:49	Entrada
35	48600	2015-09-06 10:30:53	Baño pequeño
35	48600	2015-09-06 10:30:54	Habitación 2
35	48600	2015-09-06 10:30:56	Baño pequeño
35	48600	2015-09-06 10:32:36	Habitación 2
35	48600	2015-09-06 10:32:40	Cocina
35	48600	2015-09-06 10:35:26	Baño pequeño
35	48600	2015-09-06 10:43:56	Habitación 2
35	48600	2015-09-06 10:43:57	Baño pequeño
35	48600	2015-09-06 10:43:59	Cocina
35	48600	2015-09-06 10:53:21	Cocina
35	48600	2015-09-06 10:53:24	Baño pequeño
35	48600	2015-09-06 10:53:25	Habitación 2
35	48600	2015-09-06 10:54:30	Habitación 1
35	48600	2015-09-06 10:56:14	Habitación 2
35	48600	2015-09-06 10:56:14	Baño pequeño
35	48600	2015-09-06 10:56:14	Baño pequeño
35	48600	2015-09-06 10:56:17	Cocina
35	48600	2015-09-06 10:56:41	Baño pequeño
35	48600	2015-09-06 10:56:42	Habitación 2
35	48600	2015-09-06 11:02:50	Habitación 2
35	48600	2015-09-06 11:02:51	Baño pequeño
35	48600	2015-09-06 11:02:52	Entrada
35	48600	2015-09-06 11:02:54	Salon
35	48600	2015-09-06 11:03:46	Entrada
35	48600	2015-09-06 11:03:50	Baño pequeño
35	48600	2015-09-06 11:03:51	Habitación 2
35	48600	2015-09-06 11:04:40	Cocina
35	48600	2015-09-06 11:07:20	Baño pequeño
35	48600	2015-09-06 11:07:21	Habitación 2
35	48600	2015-09-06 11:08:00	Habitación 1
35	48600	2015-09-06 11:24:32	Baño 1
35	48600	2015-09-06 11:25:00	Habitación 2
35	48600	2015-09-06 11:25:00	Baño pequeño
35	48600	2015-09-06 11:25:00	Baño pequeño
35	48600	2015-09-06 11:25:03	Cocina
35	48600	2015-09-06 11:28:22	Entrada
35	48600	2015-09-06 11:28:33	Puerta
35	48600	2015-09-06 11:28:33	Puerta
35	48600	2015-09-06 11:28:33	Puerta
35	48600	2015-09-06 11:28:33	Puerta
35	48600	2015-09-06 11:28:33	Puerta
35	48600	2015-09-06 11:29:52	Salon
35	48600	2015-09-06 11:29:56	Baño pequeño
35	48600	2015-09-06 11:29:57	Habitación 2
35	48600	2015-09-06 11:29:59	Baño pequeño
35	48600	2015-09-06 11:30:12	Habitación 2
35	48600	2015-09-06 11:36:41	Cocina
35	48600	2015-09-06 11:50:01	Cocina
35	48600	2015-09-06 11:50:03	Baño pequeño
35	48600	2015-09-06 11:50:03	Habitación 2
35	48600	2015-09-06 11:50:04	Habitación 2
35	48600	2015-09-06 11:50:10	Baño pequeño
35	48600	2015-09-06 11:50:12	Cocina
35	48600	2015-09-06 12:04:54	Cocina
35	48600	2015-09-06 12:04:58	Entrada
35	48600	2015-09-06 12:04:59	Salon
35	48600	2015-09-06 12:05:00	Entrada
35	48600	2015-09-06 12:05:34	Cocina
35	48600	2015-09-06 12:16:07	Cocina
35	48600	2015-09-06 12:16:11	Baño pequeño
35	48600	2015-09-06 12:16:12	Habitación 2
35	48600	2015-09-06 12:16:14	Baño pequeño
35	48600	2015-09-06 12:16:30	Cocina
35	48600	2015-09-06 12:16:32	Entrada
35	48600	2015-09-06 12:17:07	Puerta
35	48600	2015-09-06 12:17:07	Puerta
35	48600	2015-09-06 12:17:07	Puerta
35	48600	2015-09-06 12:17:07	Puerta
35	48600	2015-09-06 12:17:07	Puerta
35	48600	2015-09-06 13:32:42	Cocina
35	48600	2015-09-06 13:32:46	Entrada
35	48600	2015-09-06 13:32:53	Puerta
35	48600	2015-09-06 13:32:53	Puerta
35	48600	2015-09-06 13:32:54	Puerta
35	48600	2015-09-06 13:32:54	Puerta
35	48600	2015-09-06 13:32:54	Puerta
35	48600	2015-09-06 13:33:15	Cocina
35	48600	2015-09-06 13:49:41	Entrada
35	48600	2015-09-06 13:49:49	Cocina
35	48600	2015-09-06 13:49:55	Salon
35	48600	2015-09-06 13:50:18	Baño pequeño
35	48600	2015-09-06 13:50:19	Habitación 2
35	48600	2015-09-06 13:50:32	Baño pequeño
35	48600	2015-09-06 13:51:47	Puerta
35	48600	2015-09-06 13:51:47	Puerta
35	48600	2015-09-06 13:51:47	Puerta
35	48600	2015-09-06 13:51:47	Puerta
35	48600	2015-09-06 13:51:47	Puerta
35	48600	2015-09-06 13:56:15	Baño pequeño
35	48600	2015-09-06 13:56:16	Habitación 2
35	48600	2015-09-06 13:56:19	Baño pequeño
35	48600	2015-09-06 13:56:20	Habitación 2
35	48600	2015-09-06 13:58:59	Cocina
35	48600	2015-09-06 14:10:48	Cocina
35	48600	2015-09-06 14:20:12	Cocina
35	48600	2015-09-06 14:27:33	Cocina
35	48600	2015-09-06 14:47:22	Cocina
35	48600	2015-09-06 15:04:58	Cocina
35	48600	2015-09-06 15:12:19	Cocina
35	48600	2015-09-06 15:12:40	Baño pequeño
35	48600	2015-09-06 15:12:41	Habitación 2
35	48600	2015-09-06 15:12:43	Baño pequeño
35	48600	2015-09-06 15:12:58	Habitación 2
35	48600	2015-09-06 15:18:00	Cocina
35	48600	2015-09-06 15:29:17	Baño pequeño
35	48600	2015-09-06 15:29:18	Habitación 2
35	48600	2015-09-06 15:29:20	Baño pequeño
35	48600	2015-09-06 15:29:26	Habitación 2
35	48600	2015-09-06 15:39:06	Habitación 2
35	48600	2015-09-06 15:42:03	Baño pequeño
35	48600	2015-09-06 15:43:01	Baño 1
35	48600	2015-09-06 15:45:15	Habitación 2
35	48600	2015-09-06 15:45:16	Baño pequeño
35	48600	2015-09-06 15:45:18	Cocina
35	48600	2015-09-06 15:46:20	Baño pequeño
35	48600	2015-09-06 15:46:21	Habitación 2
35	48600	2015-09-06 16:52:54	Cocina
35	48600	2015-09-06 16:52:58	Baño pequeño
35	48600	2015-09-06 16:52:59	Habitación 2
35	48600	2015-09-06 16:53:01	Baño pequeño
35	48600	2015-09-06 16:53:04	Cocina
35	48600	2015-09-06 16:53:51	Habitación 2
35	48600	2015-09-06 16:54:04	Baño 1
35	48600	2015-09-06 17:00:21	Baño 1
35	48600	2015-09-06 17:13:22	Baño 1
35	48600	2015-09-06 17:14:04	Habitación 2
35	48600	2015-09-06 17:14:04	Baño pequeño
35	48600	2015-09-06 17:14:04	Baño pequeño
35	48600	2015-09-06 17:14:05	Baño pequeño
35	48600	2015-09-06 17:14:06	Entrada
35	48600	2015-09-06 17:14:54	Cocina
35	48600	2015-09-06 17:14:57	Baño pequeño
35	48600	2015-09-06 17:14:58	Habitación 2
35	48600	2015-09-06 17:15:26	Cocina
35	48600	2015-09-06 17:15:56	Puerta
35	48600	2015-09-06 17:15:56	Puerta
35	48600	2015-09-06 17:15:56	Puerta
35	48600	2015-09-06 17:15:57	Puerta
35	48600	2015-09-06 17:15:57	Puerta
35	48600	2015-09-06 20:00:49	Puerta
35	48600	2015-09-06 20:00:49	Puerta
35	48600	2015-09-06 20:00:49	Puerta
35	48600	2015-09-06 20:00:49	Puerta
35	48600	2015-09-06 20:00:49	Puerta
35	48600	2015-09-06 20:00:51	Cocina
35	48600	2015-09-06 20:00:53	Entrada
35	48600	2015-09-06 20:00:57	Cocina
35	48600	2015-09-06 20:01:04	Baño pequeño
35	48600	2015-09-06 20:01:05	Habitación 2
35	48600	2015-09-06 20:01:07	Baño pequeño
35	48600	2015-09-06 20:02:33	Habitación 2
35	48600	2015-09-06 20:02:53	Entrada
35	48600	2015-09-06 20:04:31	Puerta
35	48600	2015-09-06 20:04:31	Puerta
35	48600	2015-09-06 20:04:32	Puerta
35	48600	2015-09-06 20:04:32	Puerta
35	48600	2015-09-06 20:04:32	Puerta
35	48600	2015-09-06 20:07:40	Puerta
35	48600	2015-09-06 20:07:40	Puerta
35	48600	2015-09-06 20:07:40	Puerta
35	48600	2015-09-06 20:07:40	Puerta
35	48600	2015-09-06 20:07:40	Puerta
35	48600	2015-09-06 20:07:53	Entrada
35	48600	2015-09-06 20:08:46	Baño pequeño
35	48600	2015-09-06 20:08:48	Cocina
35	48600	2015-09-06 20:08:54	Baño pequeño
35	48600	2015-09-06 20:08:55	Habitación 2
35	48600	2015-09-06 20:12:51	Baño 1
35	48600	2015-09-06 20:21:32	Habitación 1
35	48600	2015-09-06 20:23:55	Habitación 2
35	48600	2015-09-06 20:32:19	Baño 1
35	48600	2015-09-06 20:32:52	Baño pequeño
35	48600	2015-09-06 20:32:55	Cocina
35	48600	2015-09-06 20:44:46	Cocina
35	48600	2015-09-06 20:51:09	Cocina
35	48600	2015-09-06 20:52:50	Baño pequeño
35	48600	2015-09-06 20:52:51	Habitación 2
35	48600	2015-09-06 20:52:53	Baño pequeño
35	48600	2015-09-06 20:53:01	Habitación 2
35	48600	2015-09-06 20:53:39	Baño 1
35	48600	2015-09-06 20:57:47	Cocina
35	48600	2015-09-06 21:11:45	Cocina
35	48600	2015-09-06 21:11:51	Entrada
35	48600	2015-09-06 21:14:44	Salon
35	48600	2015-09-06 21:14:46	Entrada
35	48600	2015-09-06 21:14:48	Salon
35	48600	2015-09-06 21:26:04	Entrada
35	48600	2015-09-06 21:33:18	Entrada
35	48600	2015-09-06 21:47:09	Entrada
35	48600	2015-09-06 21:58:50	Entrada
35	48600	2015-09-06 22:07:49	Entrada
35	48600	2015-09-06 22:16:15	Entrada
35	48600	2015-09-06 22:31:31	Entrada
35	48600	2015-09-06 22:37:32	Salon
35	48600	2015-09-06 22:37:38	Baño pequeño
35	48600	2015-09-06 22:37:39	Habitación 2
35	48600	2015-09-06 22:37:41	Baño pequeño
35	48600	2015-09-06 22:39:28	Habitación 2
35	48600	2015-09-06 22:39:35	Cocina
35	48600	2015-09-06 22:39:50	Entrada
35	48600	2015-09-06 22:39:52	Salon
35	48600	2015-09-06 22:39:54	Entrada
35	48600	2015-09-06 22:39:57	Salon
35	48600	2015-09-06 22:56:26	Entrada
35	48600	2015-09-06 23:05:49	Entrada
35	48600	2015-09-06 23:21:38	Entrada
35	48600	2015-09-06 23:35:27	Entrada
35	48600	2015-09-07 00:14:17	Entrada
35	48600	2015-09-07 00:21:30	Entrada
35	48600	2015-09-07 00:51:25	Entrada
35	48600	2015-09-07 01:37:20	Entrada
35	48600	2015-09-07 01:56:28	Entrada
35	48600	2015-09-07 01:57:09	Salon
35	48600	2015-09-07 01:57:15	Cocina
35	48600	2015-09-07 01:57:49	Salon
35	48600	2015-09-07 01:59:20	Baño pequeño
35	48600	2015-09-07 02:07:51	Habitación 2
35	48600	2015-09-07 02:07:51	Baño pequeño
35	48600	2015-09-07 02:07:52	Baño pequeño
35	48600	2015-09-07 02:07:56	Habitación 2
35	48600	2015-09-07 08:27:40	Habitación 1
35	48600	2015-09-07 09:24:48	Habitación 2
35	48600	2015-09-07 09:24:49	Baño pequeño
35	48600	2015-09-07 09:24:51	Cocina
35	48600	2015-09-07 09:25:09	Baño pequeño
35	48600	2015-09-07 09:25:10	Habitación 2
35	48600	2015-09-07 09:27:39	Baño pequeño
35	48600	2015-09-07 09:27:41	Cocina
35	48600	2015-09-07 09:28:49	Baño pequeño
35	48600	2015-09-07 09:28:50	Habitación 2
35	48600	2015-09-07 09:40:00	Habitación 2
35	48600	2015-09-07 09:40:01	Baño pequeño
35	48600	2015-09-07 09:40:03	Cocina
35	48600	2015-09-07 09:41:13	Baño pequeño
35	48600	2015-09-07 09:41:14	Habitación 2
35	48600	2015-09-07 09:43:11	Baño pequeño
35	48600	2015-09-07 09:49:41	Cocina
35	48600	2015-09-07 09:55:24	Cocina
35	48600	2015-09-07 10:12:01	Cocina
35	48600	2015-09-07 10:23:42	Baño pequeño
35	48600	2015-09-07 10:23:43	Habitación 2
35	48600	2015-09-07 10:23:45	Baño pequeño
35	48600	2015-09-07 10:24:17	Habitación 2
35	48600	2015-09-07 10:27:17	Baño pequeño
35	48600	2015-09-07 10:27:18	Habitación 2
35	48600	2015-09-07 10:27:53	Baño pequeño
35	48600	2015-09-07 10:29:34	Entrada
35	48600	2015-09-07 10:29:45	Puerta
35	48600	2015-09-07 10:29:45	Puerta
35	48600	2015-09-07 10:29:46	Puerta
35	48600	2015-09-07 10:29:46	Puerta
35	48600	2015-09-07 10:29:46	Puerta
35	48600	2015-09-07 10:30:38	Cocina
35	48600	2015-09-07 10:34:44	Habitación 2
35	48600	2015-09-07 10:34:44	Baño pequeño
35	48600	2015-09-07 10:34:44	Baño pequeño
35	48600	2015-09-07 10:35:29	Entrada
35	48600	2015-09-07 10:35:30	Baño pequeño
35	48600	2015-09-07 10:35:31	Habitación 2
35	48600	2015-09-07 10:35:34	Salon
35	48600	2015-09-07 10:35:35	Entrada
35	48600	2015-09-07 10:37:52	Salon
35	48600	2015-09-07 10:39:52	Baño 1
35	48600	2015-09-07 10:41:02	Habitación 1
35	48600	2015-09-07 10:43:16	Cocina
35	48600	2015-09-07 10:52:45	Cocina
35	48600	2015-09-07 10:56:21	Entrada
35	48600	2015-09-07 10:56:22	Cocina
35	48600	2015-09-07 10:57:26	Entrada
35	48600	2015-09-07 10:57:28	Salon
35	48600	2015-09-07 11:04:04	Entrada
35	48600	2015-09-07 11:09:51	Baño pequeño
35	48600	2015-09-07 11:12:17	Cocina
35	48600	2015-09-07 11:13:22	Salon
35	48600	2015-09-07 11:13:37	Baño pequeño
35	48600	2015-09-07 11:13:38	Habitación 2
35	48600	2015-09-07 11:13:40	Baño pequeño
35	48600	2015-09-07 11:13:52	Habitación 2
35	48600	2015-09-07 11:14:05	Baño 1
35	48600	2015-09-07 11:16:36	Baño pequeño
35	48600	2015-09-07 11:21:12	Habitación 2
35	48600	2015-09-07 11:21:58	Cocina
35	48600	2015-09-07 11:22:34	Baño pequeño
35	48600	2015-09-07 11:22:46	Baño 1
35	48600	2015-09-07 11:28:18	Cocina
35	48600	2015-09-07 11:28:31	Baño 1
35	48600	2015-09-07 11:29:06	Cocina
35	48600	2015-09-07 11:30:14	Baño 1
35	48600	2015-09-07 11:36:40	Habitación 1
35	48600	2015-09-07 11:37:59	Entrada
35	48600	2015-09-07 11:39:20	Habitación 1
35	48600	2015-09-07 11:40:47	Entrada
35	48600	2015-09-07 11:40:55	Salon
35	48600	2015-09-07 11:41:57	Baño pequeño
35	48600	2015-09-07 11:42:11	Habitación 2
35	48600	2015-09-07 11:46:50	Habitación 1
35	48600	2015-09-07 11:47:11	Baño pequeño
35	48600	2015-09-07 11:47:21	Habitación 2
35	48600	2015-09-07 11:48:54	Cocina
35	48600	2015-09-07 11:50:49	Entrada
35	48600	2015-09-07 11:50:57	Puerta
35	48600	2015-09-07 11:50:57	Puerta
